id,name,type,address,area,business_area,telephone,location,longitude,latitude,distance_from_center(m),rating,cost,open_time,tags,popularity_score,popularity_level,sales_estimate,featured_comment,comment_length,timestamp,has_real_comment
B0KD74VJCI,茶百道(天津津南锦堂店),餐饮服务;冷饮店;冷饮店,津南区经济开发区(西区)上海街52号天津市富士特实业有限公司内阁林门脸区10号,津南区,,15320193093,"117.276875,39.032425",117.276875,39.032425,7937.62,4.1,[],09:00-22:30,,8.2,受欢迎,中高,,0,2025-12-05 22:20:21,False
B0LRNDKWUW,Moli Land茉蓝山(津南锦堂店),地名地址信息;普通地名;村庄级地名|餐饮服务;糕饼店;糕饼店,上海街39号,津南区,,无,"117.277834,39.033464",117.277834,39.033464,7950.3,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:20:22,False
B0L15O12JN,巷子里羊蝎子火锅,餐饮服务;中餐厅;火锅店,津南区人民政府长青办事处北门西320米,津南区,,15522345111,"117.277243,39.033322",117.277243,39.033322,7978.38,3.5,[],[],,7.0,一般,中等,,0,2025-12-05 22:17:48,False
B0FFIOBW82,呼伦贝尔鲜牛羊肉烤涮坊(工厂总旗舰店)(暂停营业),餐饮服务;中餐厅;火锅店,双港镇微山南路与上海街交叉口东行80米处,津南区,,17720142063,"117.277110,39.033257",117.27711,39.033257,7982.34,3.9,[],09:00-21:00,,7.8,一般,中等,,0,2025-12-05 22:17:48,False
B0FFKJSPQE,天福茗茶(微山南路),购物服务;专卖店;专营店,上海街格林区2号,津南区,,022-28575276,"117.276646,39.032858",117.276646,39.032858,7983.86,4.2,[],,,8.4,受欢迎,中高,,0,2025-12-05 22:21:46,False
B0KKPH50JZ,库迪咖啡(锦堂市场临街店),餐饮服务;咖啡厅;咖啡厅,微山南路38号(双港地铁站A口步行180米),津南区,,15522125349,"117.276367,39.032635",117.276367,39.032635,7986.21,4.3,16.00,09:45-21:00,,8.1,受欢迎,中高,,0,2025-12-05 22:21:17,False
B0LU7UXF5G,孙庄的茶饮,餐饮服务;冷饮店;冷饮店,双桥河镇孙庄子村,津南区,,13752508705,"117.434405,39.013810",117.434405,39.01381,8151.67,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:20:30,False
B0LGD7IAA8,金麦谷蛋糕,餐饮服务;糕饼店;糕饼店,中海公园城尚湖苑,津南区,,无,"117.341916,38.913071",117.341916,38.913071,8152.88,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:19,False
B0JUGZBDTP,锦绣手工烘焙,餐饮服务;糕饼店;糕饼店,八里台镇天嘉湖北侧尚湖苑配建二-12号,津南区,,18622826768,"117.340651,38.913095",117.340651,38.913095,8156.82,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:19,False
B0LAAL4UD1,贝甜炒酸奶,餐饮服务;冷饮店;冷饮店,致茂路与唐津高速辅道交叉口西南280米,津南区,,无,"117.340732,38.913082",117.340732,38.913082,8157.79,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:27,False
B0FFF67Q65,天津市津乐园食品股份有限公司,公司企业;公司;公司|餐饮服务;糕饼店;糕饼店,五纬路58号工业园,东丽区,,022-26323336,"117.355910,39.059768",117.35591,39.059768,8207.21,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:20,False
B0K1O43FV9,墨梵茶舍(海天南苑店),餐饮服务;茶艺馆;茶艺馆,海天南苑东南1门东北60米,津南区,,无,"117.297662,39.049412",117.297662,39.049412,8210.96,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:47,False
B0JKJUHYCQ,京城帝一锅羊蝎子火锅烧烤(微山路店),餐饮服务;中餐厅;火锅店,双港镇郭黄庄富力桃园斜对过(双港地铁站A口步行490米),津南区,,无,"117.275206,39.035081",117.275206,39.035081,8239.52,4.3,63.00,15:30-03:00,,9.6,受欢迎,中高,,0,2025-12-05 22:17:48,False
B0LDZ9VISQ,怡乡王品海鲜姿造和牛火锅,餐饮服务;中餐厅;火锅店,微山南路与赤龙街交叉口西南100米,津南区,,无,"117.274375,39.034375",117.274375,39.034375,8242.57,3.8,[],[],,7.6,一般,中等,,0,2025-12-05 22:17:49,False
B0J17DEQ32,上下茶事,生活服务;生活服务场所;生活服务场所,富力桃园天域园底商10-106(双港地铁站A口步行480米),津南区,,无,"117.274370,39.034371",117.27437,39.034371,8242.61,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:48,False
B0K0VCGBN9,张崇会火锅,餐饮服务;中餐厅;火锅店,双港镇微山南路天域园底商10-101,津南区,,无,"117.274696,39.034878",117.274696,39.034878,8257.95,4.5,67.00,10:00-23:00,,10.0,非常受欢迎,高,,0,2025-12-05 22:17:49,False
B0H0BU1LMY,晓粤馆(尚景园店),餐饮服务;餐饮相关场所;餐饮相关,红磡领世郡尚景园117号领世路钟楼西侧底商,津南区,,无,"117.269554,39.030776",117.269554,39.030776,8319.96,4.3,[],08:00-21:30,,8.6,受欢迎,中高,,0,2025-12-05 22:19:21,False
B0HAMC2H9I,图图家冰品(象博豪庭店),餐饮服务;冷饮店;冷饮店,象博豪庭25号楼17号,津南区,,15102256297,"117.284056,39.043687",117.284056,39.043687,8383.78,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:28,False
B0LDAAJBQH,酸奶吧,餐饮服务;冷饮店;冷饮店,致望路与幸福路交叉口东北440米,津南区,,无,"117.341942,38.910606",117.341942,38.910606,8426.48,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:28,False
B0K0PHW288,蒙吉乐内蒙鲜羊馆,餐饮服务;中餐厅;中餐厅,象博豪庭25号楼底商12号,津南区,,无,"117.283784,39.044080",117.283784,39.04408,8432.28,4.3,49.00,10:00-22:00,,8.6,受欢迎,中高,,0,2025-12-05 22:17:49,False
B0HA3Y38BA,宋记国福流河火锅鸡(大寺店),餐饮服务;中餐厅;火锅店,龙腾花园底商22号,西青区,,18822022226,"117.253540,39.008323",117.25354,39.008323,8438.01,4.3,52.00,11:30-13:45 17:00-21:45,,9.6,受欢迎,中高,,0,2025-12-05 22:17:50,False
B0K1JCD3IQ,津南服务区等亲小店,餐饮服务;咖啡厅;咖啡厅,津南服务区与G25长深高速交叉口东北400米,津南区,,无,"117.423252,38.938939",117.423252,38.938939,8438.71,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:10,False
B0KAD5M167,月桥法式宴会厅(暂停营业),餐饮服务;外国餐厅;西餐厅(综合风味),工业区三号路27号,津南区,,18322332221,"117.401405,38.923230",117.401405,38.92323,8444.75,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:25,False
B0L14C1PO9,麦禾烘焙,餐饮服务;糕饼店;糕饼店,欣欣中路9号,津南区,,无,"117.443486,39.000918",117.443486,39.000918,8498.01,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:20,False
B0HDRCTXIL,宋记国福流河火锅鸡(双港店),餐饮服务;中餐厅;火锅店,双港镇淇水道与潘阳路交口象博豪庭西门底商2号,津南区,,18522298833,"117.283221,39.044794",117.283221,39.044794,8524.27,4.7,53.00,10:30-22:00,,10.4,非常受欢迎,高,,0,2025-12-05 22:17:50,False
B0FFLC2Q9B,福来菜馆火锅鸡,餐饮服务;中餐厅;火锅店,双桥河镇西关房村,津南区,,13820062307,"117.443473,39.002276",117.443473,39.002276,8527.03,3.7,[],[],,7.4,一般,中等,,0,2025-12-05 22:17:51,False
B0K10UUO8M,鑫龙源火锅鸡店,餐饮服务;中餐厅;火锅店,义和庄村西侧200米,津南区,,无,"117.410584,38.927401",117.410584,38.927401,8551.29,3.4,[],[],,6.8,较少人,低,,0,2025-12-05 22:17:51,False
B0K0399FQN,张姐羊汤火锅,餐饮服务;中餐厅;火锅店,欣欣南路17-6,津南区,,无,"117.445810,38.991081",117.44581,38.991081,8558.87,3.7,[],[],,7.4,一般,中等,,0,2025-12-05 22:17:52,False
B0LGXA6X4M,烤梨 姨妈热饮 娜娜冰品店,餐饮服务;冷饮店;冷饮店,双港镇林城佳苑19号商业楼21号阴面(兴峰里服务中心旁大院里),津南区,,18630867589,"117.278932,39.042915",117.278932,39.042915,8614.44,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:28,False
B0L11SKGDH,喜太印象(天津店),餐饮服务;餐饮相关场所;餐饮相关,泽润路2号,西青区,,17695731859,"117.252225,39.012475",117.252225,39.012475,8690.22,3.9,41.00,10:00-22:00,,7.8,一般,中等,,0,2025-12-05 22:19:06,False
B0FFJXWG0H,小四川土家菜(双桥店),餐饮服务;中餐厅;四川菜(川菜),欣欣南路15号,津南区,,无,"117.447483,38.991342",117.447483,38.991342,8705.0,4.3,58.00,09:00-21:00,,9.6,受欢迎,中高,,0,2025-12-05 22:19:06,False
B0L6DRM1M3,成都人在天津川湘菜,餐饮服务;中餐厅;四川菜(川菜),泽润路与智慧道交叉口北140米,西青区,,17602262181,"117.251937,39.012259",117.251937,39.012259,8705.69,3.8,[],[],,7.6,一般,中等,,0,2025-12-05 22:19:07,False
B0FFIQZJYB,津门羊大爷·铜锅涮肉(渌水道店),餐饮服务;中餐厅;火锅店,渌水道人人乐格林豪泰酒店一楼,津南区,,022-88398777;13820195940,"117.292540,39.052238",117.29254,39.052238,8711.79,4.4,[],11:00-14:00 16:30-23:00,,8.8,受欢迎,中高,,0,2025-12-05 22:17:52,False
B0JD2CSBZD,茶舍,餐饮服务;餐饮相关场所;餐饮相关,五经路16号,东丽区,,15522819933,"117.371605,39.062542",117.371605,39.062542,8742.17,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:48,False
B0IGYG5Q4N,沪上阿姨·精选茶饮(天津职业师范大学店),餐饮服务;冷饮店;冷饮店,双港镇大沽南路1310号天津职业技术师范大学东区校内第四学生餐厅旁综合服务区一楼A区,津南区,,18622409839,"117.299770,39.055941",117.29977,39.055941,8753.21,4.0,23.00,10:00-22:00,,7.5,受欢迎,中高,,0,2025-12-05 22:20:30,False
B001611TTG,彤德莱火锅(天津双港店),餐饮服务;中餐厅;火锅店,双港镇渌水道与海天路交口人人乐1层,津南区,,18526071262,"117.292502,39.052676",117.292502,39.052676,8754.58,4.7,78.00,10:30-22:30,,10.4,非常受欢迎,高,,0,2025-12-05 22:17:52,False
B0K2479Z91,库迪咖啡(中海海荟里商业街店),餐饮服务;餐饮相关场所;餐饮相关,禄纬道1号,津南区,,19922659869,"117.359411,38.908145",117.359411,38.908145,8755.2,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:18,False
B0LUDOCBVV,luckin coffee 瑞幸咖啡(渌水道店),餐饮服务;咖啡厅;咖啡厅,海天新苑综合楼,津南区,,无,"117.292775,39.052825",117.292775,39.052825,8755.92,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:18,False
B0GRH4NS8R,南洋大师傅(海天新苑综合楼店),餐饮服务;糕饼店;糕饼店,双港镇东海天馨苑家福园22号楼人人乐超市一层A,津南区,,13114951868;13512863425,"117.292704,39.052811",117.292704,39.052811,8757.89,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:20,False
B0GU71O0LT,麦当劳甜品站(渌水道餐厅),餐饮服务;冷饮店;冷饮店,人人乐入口旁,津南区,,022-85190343,"117.292871,39.052913",117.292871,39.052913,8759.76,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:29,False
B0FFGNE2IC,晟启原麻辣香锅(双港店),餐饮服务;中餐厅;中餐厅,渌水道人人乐超市一层,津南区,,13752028198;15822162612,"117.292819,39.052896",117.292819,39.052896,8760.56,4.0,42.00,09:30-21:30,,8.0,受欢迎,中高,,0,2025-12-05 22:19:07,False
B0HKOHJYSC,茶百道(双港人人乐店),餐饮服务;冷饮店;冷饮店,双港镇北马集村东人人乐双港店F1023,津南区,,13612118899,"117.292819,39.052896",117.292819,39.052896,8760.56,4.6,15.00,09:00-21:00,,8.7,非常受欢迎,高,,0,2025-12-05 22:20:30,False
B0LGSH1N15,甜品站,餐饮服务;甜品店;甜品店,海天新苑综合楼,津南区,,无,"117.292881,39.052947",117.292881,39.052947,8762.5,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:31,False
B0JGT7X99W,大冰小酱(大寺店),餐饮服务;冷饮店;冷饮店,泽润路与智慧道交叉口西北180米,西青区,,15922288255,"117.251367,39.012544",117.251367,39.012544,8762.66,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:29,False
B0JDDMWQH3,库迪咖啡(津南双港人人乐店),餐饮服务;咖啡厅;咖啡厅,双港镇东海天馨苑家福园22号楼人人乐超市1层,津南区,,13102259132,"117.292716,39.052877",117.292716,39.052877,8763.53,4.2,10.00,08:30-21:00,,7.9,受欢迎,中高,,0,2025-12-05 22:21:19,False
B0I15CVKXE,沪上阿姨·精选茶饮(天津津南中海国际城店),餐饮服务;冷饮店;冷饮店,八里台镇天嘉湖路中海国际公园城海荟里商业街二号楼一层123号,津南区,,13302073965,"117.358586,38.907938",117.358586,38.907938,8769.58,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:20:31,False
B0K62D4LX5,桐香阁茶坊,餐饮服务;茶艺馆;茶艺馆,八里台镇中海公园城商业广场海荟里2号楼1层2103,津南区,,18920671312,"117.358913,38.907948",117.358913,38.907948,8771.76,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:49,False
B0JK3UD0IF,蜜雪冰城(中海海荟里商业街店),餐饮服务;冷饮店;冷饮店,禄纬道1号,津南区,,15620737887,"117.358402,38.907798",117.358402,38.907798,8783.25,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:20:31,False
B0JDVMMCIH,瑶小婶街边麻辣串(八里台海荟里店),餐饮服务;中餐厅;中餐厅,中海海荟里8号楼-114,津南区,,15313248418,"117.359131,38.907835",117.359131,38.907835,8786.48,3.9,[],09:00-21:00,,7.8,一般,中等,,0,2025-12-05 22:17:53,False
B0LR4CQLAS,幸运精灵饮品店,餐饮服务;冷饮店;冷饮店,八里台镇中海海汇里商业街6-101,津南区,,无,"117.358525,38.907625",117.358525,38.907625,8803.56,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:29,False
B0K2NSZIX7,捞呱呱重庆火锅,餐饮服务;中餐厅;火锅店,八里台镇敬昌大道1号中海天嘉湖项目配套商业8号楼104-109,津南区,,无,"117.359368,38.907681",117.359368,38.907681,8805.95,4.2,76.00,[],,9.4,受欢迎,中高,,0,2025-12-05 22:17:53,False
B0L1MDHKS0,luckin coffee 瑞幸咖啡(海荟里商业街店),餐饮服务;咖啡厅;咖啡厅,八里台镇天嘉湖北侧中海海荟里3号楼-112,津南区,,无,"117.357925,38.907525",117.357925,38.907525,8808.88,4.3,[],07:30-22:00,,8.6,受欢迎,中高,,0,2025-12-05 22:21:19,False
B0J2X7SB52,蜜雪冰城(海天馨苑店),餐饮服务;冷饮店;冷饮店,渌水道与津陵路交叉口东北140米,津南区,,16622550487,"117.291944,39.053057",117.291944,39.053057,8816.23,4.3,[],09:00-21:00,,8.6,受欢迎,中高,,0,2025-12-05 22:20:32,False
B0FFI92H5T,愉肴麻辣香锅(诚勤园25号楼店),餐饮服务;中餐厅;特色/地方风味餐厅,双港镇渌水道北马集村东海天馨苑诚勤园25-109,津南区,,13110052952;18622299843,"117.291998,39.053087",117.291998,39.053087,8816.52,4.3,35.00,11:00-22:30,,8.6,受欢迎,中高,,0,2025-12-05 22:19:08,False
B0FFKIVMXM,沪上阿姨鲜果茶(天津津南海天馨苑店),餐饮服务;冷饮店;冷饮店,北马集村东海天馨苑诚勤园25号楼109-1商铺,津南区,,17622993785,"117.292147,39.053179",117.292147,39.053179,8818.22,4.6,15.00,09:30-22:00,,8.7,非常受欢迎,高,,0,2025-12-05 22:20:32,False
B0JD05SX6F,沪咖·鲜果咖啡(天津津南海天馨苑店),餐饮服务;咖啡厅;咖啡厅,双港镇北马集村东海天馨苑诚勤园25号楼109-1,津南区,,18622111123,"117.292081,39.053149",117.292081,39.053149,8818.47,4.2,[],09:00-20:00,,8.4,受欢迎,中高,,0,2025-12-05 22:21:20,False
B0L1UB2U77,谢宝林拌饭,餐饮服务;快餐厅;快餐厅,幸福路与天嘉湖路交叉口西北120米,津南区,,无,"117.358925,38.907475",117.358925,38.907475,8824.12,4.0,[],[],,8.0,受欢迎,中高,,0,2025-12-05 22:19:40,False
B0IAZRYK5I,韩味缘,餐饮服务;外国餐厅;韩国料理,中海海荟里,津南区,,16602697065,"117.357604,38.907182",117.357604,38.907182,8843.87,3.9,20.00,11:00-14:00 17:00-20:00,,7.3,一般,中等,,0,2025-12-05 22:19:40,False
B0IGO7JRLU,鑫湖轩(海荟里店),餐饮服务;中餐厅;中餐厅|餐饮服务;冷饮店;冷饮店,中海公园城海荟里6号楼118,津南区,,13752611833,"117.358586,38.907112",117.358586,38.907112,8860.83,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:30,False
B0LG7AUHJC,Oi歪咖啡,餐饮服务;咖啡厅;咖啡厅,双港镇郭黄庄村微山路淇水道菜市场A区8号,津南区,,18622160207,"117.273954,39.043000",117.273954,39.043,8920.15,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:20,False
B0LDL9TA74,蜜雪冰城(天津职业技术师范大学东区店),餐饮服务;餐饮相关场所;餐饮相关,大沽南路1530号,津南区,,18956771609,"117.298148,39.056991",117.298148,39.056991,8922.06,4.0,[],[],,8.0,受欢迎,中高,,0,2025-12-05 22:20:32,False
B0L66ZCPQK,luckin coffee瑞幸咖啡(天津职业技术师范大学东区店),餐饮服务;咖啡厅;咖啡厅,双港镇天津职业技术师范大学生活服务中心2层28号,津南区,,无,"117.297953,39.057067",117.297953,39.057067,8937.47,4.6,16.00,[],,8.7,非常受欢迎,高,,0,2025-12-05 22:21:21,False
B0K03S7Z93,库迪咖啡(天津职业技术师范大学东区店),餐饮服务;咖啡厅;咖啡厅,大沽南路1530号,津南区,,18522797681,"117.298013,39.057211",117.298013,39.057211,8949.12,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:22,False
B0KASHNF5F,壳牌咖啡(天津大沽南路店),餐饮服务;咖啡厅;咖啡厅,壳牌加油站(天津大沽南路站),津南区,,022-28117023,"117.301269,39.058687",117.301269,39.058687,8966.71,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:22,False
B0JR3CDL0R,雄九记嘎嘎老火锅(渌水道店),餐饮服务;中餐厅;火锅店,双林街渌水道泓天园1-2号楼,津南区,,无,"117.275090,39.044477",117.27509,39.044477,8968.72,4.7,66.00,11:00-02:00,,10.4,非常受欢迎,高,,0,2025-12-05 22:19:08,False
B0I39S18OJ,桂发祥十八街麻花(大寺瑞晟花园店),餐饮服务;糕饼店;糕饼店,大寺镇瑞晟花园底商19号增1,西青区,,18920957787,"117.248911,39.014072",117.248911,39.014072,9019.74,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:21,False
B0L1RCC2XX,Costa Coffee,餐饮服务;咖啡厅;咖啡厅,富力·爱丁堡,津南区,,无,"117.306875,39.061975",117.306875,39.061975,9101.21,3.6,[],[],,7.2,一般,中等,,0,2025-12-05 22:21:24,False
B0J2XSMTAD,德韵茶品(富力·爱丁堡店),餐饮服务;茶艺馆;茶艺馆,双港镇李楼富力爱丁堡2号楼,津南区,,15510938133,"117.307976,39.062331",117.307976,39.062331,9102.19,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:50,False
B0H29Y6AF9,蜜雪冰城(津南店),餐饮服务;冷饮店;冷饮店,双港镇浯水道南侧宝聚家园10-底商21,津南区,,13183265787,"117.278270,39.048423",117.27827,39.048423,9108.77,4.5,6.00,10:00-22:00,,8.5,非常受欢迎,高,,0,2025-12-05 22:20:33,False
B0LR0YLY3Q,丽姐冷饮店,餐饮服务;冷饮店;冷饮店,驯海南路与新裕路交叉口南40米,东丽区,,无,"117.339087,39.068017",117.339087,39.068017,9113.57,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:30,False
B0J3G656OM,兴客徽湘楼(富力·爱丁堡店),餐饮服务;中餐厅;中餐厅,双港镇富力爱丁堡一号楼底商,津南区,,022-28020088;13212182908,"117.308176,39.062556",117.308176,39.062556,9119.08,4.6,88.00,10:00-21:30,,10.2,非常受欢迎,高,,0,2025-12-05 22:19:17,False
B0LAPDKDIH,大碗咖啡,餐饮服务;咖啡厅;咖啡厅,泽山路22号,津南区,,17600748626,"117.275632,39.046830",117.275632,39.04683,9127.52,4.2,[],06:00-18:00,,8.4,受欢迎,中高,,0,2025-12-05 22:21:24,False
B0J3FS7URK,弈茗轩(富力·爱丁堡店),餐饮服务;茶艺馆;茶艺馆,富力爱丁堡29-6,津南区,,13602022878,"117.308577,39.063052",117.308577,39.063052,9157.78,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:50,False
B0FFF47UYO,成都小吃,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),大寺镇龙居瑞晟花园8号,西青区,,15302169189,"117.247255,39.015137",117.247255,39.015137,9194.9,4.4,20.00,09:30-22:30,,8.3,受欢迎,中高,,0,2025-12-05 22:19:09,False
B0LDVR7IOL,胡来来茶艺,餐饮服务;茶艺馆;茶艺馆,双港镇浯水道95号泓荷园,津南区,,无,"117.275025,39.047625",117.275025,39.047625,9228.14,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:50,False
B0LRGMSU1P,优焙爽平价烘焙(大寺店),餐饮服务;糕饼店;糕饼店,龙居花园二区西南门东南220米,西青区,,13389999760;18611366299,"117.246587,39.015605",117.246587,39.015605,9267.17,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:21,False
B0FFK4X0DR,沪上阿姨·精选茶饮(龙居生活广场店),餐饮服务;冷饮店;冷饮店,大寺镇榆林路10号底商,西青区,,17526585276,"117.245917,39.014376",117.245917,39.014376,9274.55,4.1,18.00,10:00-22:00,,7.7,受欢迎,中高,,0,2025-12-05 22:20:33,False
B0LDVL7IXX,金鼎音乐小酒馆(龙居生活广场店),体育休闲服务;娱乐场所;酒吧,龙居生活广场东南门旁,西青区,,无,"117.245720,39.014286",117.24572,39.014286,9287.23,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:08,False
